ax,ay,az,agx,agy,agz,gx,gy,gz,roll,pitch,yaw
0.18025,-0.04276,0.00510,-0.64861,-5.79999,-7.88097,0.05269,0.00107,-0.03104,-0.08212,0.63284,-0.14446
0.22276,-0.07251,0.11837,-0.64683,-5.80406,-7.87813,0.04214,-0.00347,-0.03321,-0.08192,0.63335,-0.14480
0.31743,-0.08253,0.21288,-0.64529,-5.80676,-7.87627,0.02289,-0.00501,-0.02429,-0.08175,0.63369,-0.14514
0.34501,-0.08902,0.23365,-0.64444,-5.80790,-7.87549,0.00362,0.00315,-0.00922,-0.08165,0.63384,-0.14534
0.35383,-0.07465,0.17451,-0.64383,-5.80760,-7.87576,-0.01141,0.01134,0.00748,-0.08157,0.63380,-0.14535
0.28230,-0.02599,0.13316,-0.64398,-5.80644,-7.87661,-0.01346,0.00736,0.02051,-0.08158,0.63365,-0.14517
0.09688,0.00606,0.07934,-0.64530,-5.80542,-7.87725,-0.00993,-0.00689,0.02243,-0.08174,0.63352,-0.14491
-0.08457,0.02458,0.05893,-0.64671,-5.80493,-7.87749,0.00004,0.00051,0.01306,-0.08191,0.63346,-0.14469
-0.21593,0.03618,0.06260,-0.64643,-5.80486,-7.87757,-0.00161,0.01436,0.00448,-0.08188,0.63345,-0.14460
-0.25932,0.01208,0.08498,-0.64494,-5.80470,-7.87781,-0.00298,0.01850,-0.00464,-0.08169,0.63343,-0.14461
-0.23481,0.03612,0.05649,-0.64341,-5.80435,-7.87819,-0.01080,0.00732,-0.01246,-0.08149,0.63339,-0.14472
-0.18578,0.01490,0.02790,-0.64217,-5.80349,-7.87893,-0.01595,0.00101,-0.00989,-0.08132,0.63328,-0.14491
-0.08869,0.00743,-0.00249,-0.64154,-5.80215,-7.87997,-0.02080,0.00025,-0.00816,-0.08123,0.63311,-0.14503
-0.08201,0.00070,-0.05650,-0.64149,-5.80051,-7.88118,-0.02298,-0.01002,-0.00103,-0.08122,0.63290,-0.14511
-0.06537,0.00904,-0.10754,-0.64226,-5.79882,-7.88236,-0.01801,-0.00946,0.00028,-0.08130,0.63269,-0.14514
-0.07625,0.04170,-0.13426,-0.64231,-5.79811,-7.88288,-0.00084,0.00988,-0.00120,-0.08130,0.63260,-0.14514
-0.11016,0.05573,-0.10556,-0.64087,-5.79852,-7.88269,0.00733,0.02084,-0.00822,-0.08112,0.63265,-0.14519
-0.12444,0.06306,-0.05503,-0.63931,-5.79957,-7.88204,0.01421,0.00942,-0.01081,-0.08093,0.63278,-0.14526
-0.12878,0.06464,0.01933,-0.63797,-5.80115,-7.88099,0.02400,0.00469,-0.02188,-0.08077,0.63298,-0.14543
-0.09414,0.05566,0.07755,-0.63639,-5.80355,-7.87936,0.03086,0.00261,-0.02686,-0.08059,0.63329,-0.14569
-0.07808,0.05623,0.06478,-0.63495,-5.80621,-7.87751,0.02990,-0.00768,-0.03303,-0.08043,0.63362,-0.14603
0.00489,0.05534,0.06444,-0.63396,-5.80861,-7.87582,0.02394,-0.01101,-0.02904,-0.08032,0.63393,-0.14640
0.08920,0.03184,0.10133,-0.63329,-5.81040,-7.87456,0.01583,-0.00891,-0.02464,-0.08025,0.63415,-0.14671
0.11991,-0.02846,0.07516,-0.63271,-5.81145,-7.87382,0.00725,-0.00371,-0.01470,-0.08018,0.63429,-0.14694
0.15547,-0.05095,0.06333,-0.63237,-5.81170,-7.87367,-0.00329,0.00785,0.00744,-0.08014,0.63432,-0.14700
0.19272,-0.11082,0.07003,-0.63191,-5.81079,-7.87438,-0.01840,0.02668,0.01691,-0.08008,0.63420,-0.14682
0.07963,-0.11186,0.16062,-0.63075,-5.80840,-7.87623,-0.04055,0.02777,0.01912,-0.07991,0.63390,-0.14661
-0.03843,-0.10543,0.21230,-0.63090,-5.80465,-7.87898,-0.05246,-0.00183,0.01843,-0.07990,0.63343,-0.14641
-0.10205,-0.07525,0.14210,-0.63267,-5.80043,-7.88195,-0.05355,-0.01651,0.01109,-0.08010,0.63289,-0.14627
-0.11835,-0.02867,0.06628,-0.63387,-5.79657,-7.88469,-0.04243,0.00217,0.00601,-0.08022,0.63240,-0.14623
-0.11164,-0.01775,-0.00712,-0.63296,-5.79372,-7.88686,-0.02795,0.02406,0.00094,-0.08008,0.63204,-0.14622
-0.10351,0.00379,-0.02058,-0.63061,-5.79193,-7.88836,-0.01596,0.03001,-0.00167,-0.07977,0.63182,-0.14625
-0.04847,0.03881,0.00439,-0.62834,-5.79118,-7.88909,-0.00956,0.02232,-0.00288,-0.07948,0.63172,-0.14630
0.02008,0.06529,0.03548,-0.62686,-5.79057,-7.88966,-0.00714,0.01253,0.00421,-0.07929,0.63165,-0.14632
0.05993,0.07182,0.07063,-0.62646,-5.78962,-7.89039,-0.01779,0.00463,0.00806,-0.07923,0.63153,-0.14626
0.06502,0.08320,0.08031,-0.62706,-5.78798,-7.89154,-0.02250,0.00211,0.01810,-0.07929,0.63132,-0.14610
0.02248,0.08676,0.05232,-0.62792,-5.78586,-7.89303,-0.02550,0.00110,0.01892,-0.07939,0.63105,-0.14589
-0.02332,0.06502,0.02675,-0.62910,-5.78387,-7.89439,-0.01966,-0.00484,0.01599,-0.07952,0.63080,-0.14569
-0.09394,0.07117,-0.02068,-0.63045,-5.78269,-7.89515,-0.00717,-0.00702,0.01057,-0.07968,0.63065,-0.14554
-0.14067,0.04970,-0.05497,-0.63086,-5.78247,-7.89528,-0.00013,0.00490,-0.00273,-0.07973,0.63062,-0.14549
-0.17427,0.02393,-0.04117,-0.63003,-5.78273,-7.89516,0.00542,0.00886,-0.00756,-0.07963,0.63066,-0.14555
-0.15291,-0.01762,-0.01765,-0.62880,-5.78323,-7.89489,0.00614,0.00598,-0.01436,-0.07948,0.63072,-0.14567
-0.09199,-0.02619,0.01233,-0.62761,-5.78349,-7.89479,-0.00149,0.00613,-0.00892,-0.07933,0.63075,-0.14583
-0.01380,-0.05763,0.01870,-0.62665,-5.78287,-7.89532,-0.01301,0.00755,0.00133,-0.07920,0.63067,-0.14589
0.07141,-0.08205,0.00324,-0.62672,-5.78150,-7.89632,-0.01950,-0.00068,0.01208,-0.07920,0.63050,-0.14582
0.07425,-0.05959,-0.02218,-0.62821,-5.77987,-7.89739,-0.01838,-0.01310,0.02054,-0.07938,0.63029,-0.14563
0.02364,-0.04268,-0.05236,-0.63072,-5.77852,-7.89818,-0.01353,-0.01819,0.01769,-0.07969,0.63012,-0.14540
-0.03127,-0.00174,-0.08154,-0.63297,-5.77787,-7.89848,-0.00127,-0.01209,0.01042,-0.07997,0.63004,-0.14523
-0.06748,0.01424,-0.09208,-0.63372,-5.77829,-7.89811,0.01222,0.00611,0.00185,-0.08007,0.63009,-0.14513
-0.06521,0.03030,-0.08453,-0.63285,-5.78012,-7.89684,0.03269,0.01501,-0.00129,-0.07997,0.63033,-0.14510
-0.00470,0.00737,-0.05532,-0.63201,-5.78324,-7.89463,0.04344,0.00477,-0.00145,-0.07989,0.63072,-0.14506
0.05250,0.02434,0.00705,-0.63264,-5.78689,-7.89190,0.04695,-0.01509,0.00683,-0.07999,0.63118,-0.14498
0.07063,0.00685,0.13179,-0.63477,-5.79019,-7.88931,0.03792,-0.02531,0.00860,-0.08029,0.63160,-0.14483
0.04190,0.01654,0.20279,-0.63746,-5.79225,-7.88758,0.01714,-0.02431,0.01477,-0.08064,0.63186,-0.14466
0.01857,0.02300,0.25094,-0.64002,-5.79243,-7.88724,-0.00841,-0.01689,0.01733,-0.08097,0.63188,-0.14446
-0.06133,0.02206,0.26569,-0.64167,-5.79089,-7.88823,-0.02629,-0.00186,0.01564,-0.08117,0.63169,-0.14429
-0.07209,0.02170,0.21326,-0.64198,-5.78828,-7.89012,-0.03427,0.01436,0.01594,-0.08119,0.63136,-0.14413
-0.05717,0.02320,0.12243,-0.64134,-5.78530,-7.89236,-0.03717,0.01997,0.01080,-0.08108,0.63098,-0.14400
-0.09272,0.01665,0.05603,-0.64036,-5.78249,-7.89450,-0.03192,0.02045,0.00937,-0.08094,0.63063,-0.14390
-0.06413,0.01974,0.01080,-0.63947,-5.78019,-7.89625,-0.02542,0.01580,0.00554,-0.08081,0.63034,-0.14383
-0.06335,0.01144,-0.03467,-0.63860,-5.77863,-7.89747,-0.01520,0.01354,0.00477,-0.08069,0.63014,-0.14379
-0.04757,0.02256,-0.04850,-0.63792,-5.77777,-7.89815,-0.00719,0.00749,0.00434,-0.08059,0.63003,-0.14375
-0.01042,0.01724,-0.01099,-0.63781,-5.77724,-7.89855,-0.00644,0.00218,0.00760,-0.08057,0.62996,-0.14369
-0.04149,0.02997,-0.00988,-0.63831,-5.77710,-7.89861,0.00189,-0.00328,0.00605,-0.08064,0.62994,-0.14360
-0.07044,0.05503,-0.00442,-0.63899,-5.77732,-7.89839,0.00377,-0.00260,0.00397,-0.08073,0.62997,-0.14353
-0.09353,0.07546,0.00921,-0.63909,-5.77770,-7.89811,0.00246,0.00714,0.00321,-0.08074,0.63002,-0.14348
-0.11079,0.06620,-0.00521,-0.63830,-5.77787,-7.89805,0.00144,0.01336,-0.00275,-0.08064,0.63004,-0.14348
-0.11686,0.06865,-0.01161,-0.63731,-5.77793,-7.89809,0.00103,0.00751,-0.00459,-0.08052,0.63005,-0.14353
-0.12192,0.08846,-0.02920,-0.63645,-5.77814,-7.89800,0.00461,0.00146,-0.01131,-0.08041,0.63008,-0.14363
-0.07690,0.07516,-0.02670,-0.63567,-5.77890,-7.89751,0.01332,0.00069,-0.00741,-0.08032,0.63017,-0.14375
-0.03070,0.03516,-0.04564,-0.63504,-5.77990,-7.89683,0.01073,0.00098,-0.00862,-0.08024,0.63030,-0.14385
-0.03706,0.02444,-0.00914,-0.63451,-5.78100,-7.89606,0.01246,-0.00159,-0.00591,-0.08019,0.63044,-0.14394
-0.02857,0.03468,0.01471,-0.63432,-5.78197,-7.89537,0.01243,-0.00178,-0.00759,-0.08017,0.63056,-0.14401
-0.02505,0.02478,0.02342,-0.63441,-5.78313,-7.89451,0.01507,-0.00208,-0.00463,-0.08019,0.63071,-0.14403
-0.05025,0.01147,0.03222,-0.63450,-5.78419,-7.89373,0.01501,-0.00019,-0.00650,-0.08021,0.63084,-0.14405
-0.09101,0.04509,0.04346,-0.63444,-5.78519,-7.89300,0.01281,-0.00527,-0.01064,-0.08021,0.63097,-0.14412
-0.09650,0.01747,0.04400,-0.63433,-5.78630,-7.89220,0.01346,-0.00681,-0.01627,-0.08020,0.63111,-0.14426
-0.11408,0.02406,0.06155,-0.63410,-5.78750,-7.89133,0.01749,-0.01583,-0.02512,-0.08018,0.63126,-0.14450
-0.16580,0.03060,0.06950,-0.63357,-5.78895,-7.89031,0.01638,-0.01018,-0.03656,-0.08013,0.63144,-0.14486
-0.16445,0.04439,0.07679,-0.63192,-5.79063,-7.88922,0.01765,-0.00409,-0.04279,-0.07993,0.63165,-0.14533
-0.14172,0.05629,0.10543,-0.62892,-5.79249,-7.88808,0.02277,0.01145,-0.05296,-0.07956,0.63189,-0.14591
-0.14865,0.07446,0.10700,-0.62363,-5.79480,-7.88681,0.02710,0.03519,-0.06393,-0.07891,0.63218,-0.14660
-0.15330,0.10396,0.11883,-0.61659,-5.79737,-7.88547,0.02763,0.04327,-0.06665,-0.07803,0.63251,-0.14737
-0.07288,0.15851,0.15958,-0.61216,-5.79880,-7.88477,-0.00903,0.09334,0.13202,-0.07748,0.63269,-0.14759
4.85741,-1.04548,0.33473,-0.63674,-5.79625,-7.88470,0.02764,-0.32040,0.27743,-0.08058,0.63236,-0.14407
0.25574,-1.15888,-0.13396,-0.66725,-5.79957,-7.87973,0.05860,-0.14520,0.11820,-0.08448,0.63278,-0.14185
-1.49916,0.86197,0.62820,-0.67836,-5.79882,-7.87933,-0.06316,-0.03246,0.03519,-0.08588,0.63269,-0.14072
-1.12393,0.20469,0.70774,-0.67187,-5.79111,-7.88556,-0.12327,0.15827,-0.08936,-0.08500,0.63171,-0.14126
-1.33904,0.14440,-0.11120,-0.65189,-5.78275,-7.89337,-0.09668,0.16300,-0.10109,-0.08240,0.63066,-0.14261
-0.21914,0.26503,-0.33489,-0.63858,-5.77828,-7.89773,-0.02747,0.06015,-0.06172,-0.08068,0.63009,-0.14371
0.22315,0.12414,-0.67024,-0.63376,-5.77925,-7.89741,0.03900,0.00648,-0.01806,-0.08008,0.63022,-0.14421
0.11991,-0.04508,-0.60473,-0.63422,-5.78270,-7.89484,0.04552,-0.00303,0.02530,-0.08016,0.63065,-0.14409
-0.07670,0.14397,-0.22288,-0.63558,-5.78546,-7.89271,0.02932,0.02199,0.03488,-0.08035,0.63100,-0.14365
-0.43124,0.17224,-0.03893,-0.63478,-5.78650,-7.89201,0.00196,0.02750,0.01572,-0.08026,0.63113,-0.14334
-0.59073,0.13659,0.07633,-0.63450,-5.78586,-7.89250,-0.01626,-0.01317,-0.00554,-0.08022,0.63105,-0.14327
-0.42755,0.13822,0.09619,-0.63637,-5.78450,-7.89335,-0.01677,-0.04447,-0.01496,-0.08045,0.63088,-0.14341
-0.24651,0.04995,0.03593,-0.63830,-5.78422,-7.89340,0.00694,-0.02860,-0.02513,-0.08069,0.63084,-0.14366
-0.10206,-0.01044,-0.00428,-0.63805,-5.78562,-7.89239,0.02537,-0.00393,-0.02900,-0.08067,0.63102,-0.14397
0.05836,-0.03470,-0.00460,-0.63626,-5.78830,-7.89058,0.03624,0.00429,-0.02984,-0.08046,0.63136,-0.14430
0.19048,-0.06124,0.06705,-0.63431,-5.79139,-7.88846,0.03780,-0.00173,-0.03220,-0.08024,0.63175,-0.14466
0.25246,-0.06489,0.15485,-0.63329,-5.79462,-7.88617,0.03683,-0.01351,-0.02463,-0.08013,0.63216,-0.14496
0.26090,-0.05457,0.19003,-0.63320,-5.79746,-7.88409,0.02913,-0.01791,-0.02323,-0.08014,0.63252,-0.14522
0.24418,-0.07037,0.20029,-0.63324,-5.79917,-7.88283,0.00987,-0.00863,-0.01373,-0.08016,0.63273,-0.14545
0.27565,-0.08585,0.18283,-0.63284,-5.79955,-7.88258,-0.00300,0.00623,-0.00275,-0.08011,0.63278,-0.14553
0.25757,-0.07713,0.14147,-0.63271,-5.79884,-7.88312,-0.01407,0.00497,0.01477,-0.08009,0.63269,-0.14546
0.16775,-0.04347,0.10531,-0.63372,-5.79764,-7.88392,-0.01502,-0.00451,0.02215,-0.08021,0.63254,-0.14524
-0.00046,0.01140,0.06239,-0.63550,-5.79639,-7.88470,-0.01487,-0.00713,0.01952,-0.08042,0.63238,-0.14498
-0.14951,0.04340,0.04840,-0.63684,-5.79532,-7.88537,-0.00995,-0.00281,0.01395,-0.08059,0.63225,-0.14480
-0.26478,0.05796,-0.00913,-0.63723,-5.79477,-7.88575,-0.00447,0.00178,-0.00169,-0.08063,0.63218,-0.14475
-0.26986,0.06515,-0.04216,-0.63665,-5.79478,-7.88579,0.00151,0.00250,-0.01139,-0.08056,0.63218,-0.14484
-0.23825,0.04232,-0.07404,-0.63533,-5.79514,-7.88563,0.00604,0.01063,-0.01635,-0.08039,0.63222,-0.14502
-0.12020,0.03173,-0.06486,-0.63307,-5.79592,-7.88523,0.00819,0.02110,-0.01330,-0.08011,0.63232,-0.14520
-0.03877,0.02126,-0.04556,-0.63041,-5.79683,-7.88478,0.01137,0.03054,-0.01070,-0.07978,0.63244,-0.14533
0.00990,0.00836,-0.01688,-0.62730,-5.79784,-7.88429,0.01203,0.02881,-0.01082,-0.07940,0.63256,-0.14545
-0.03312,0.05059,0.01522,-0.62529,-5.79877,-7.88376,0.01200,0.00167,-0.01221,-0.07915,0.63268,-0.14558
-0.06958,0.06878,0.08184,-0.62564,-5.79991,-7.88290,0.01330,-0.02536,-0.01203,-0.07920,0.63283,-0.14571
-0.03017,0.05861,0.08637,-0.62719,-5.80110,-7.88189,0.01342,-0.02440,-0.01168,-0.07941,0.63298,-0.14584
-0.03035,0.02034,0.10587,-0.62790,-5.80219,-7.88103,0.01073,-0.01125,-0.01783,-0.07950,0.63311,-0.14599
-0.11351,0.03198,0.11063,-0.62780,-5.80305,-7.88041,0.00617,-0.01127,-0.02121,-0.07950,0.63322,-0.14619
-0.10616,0.02052,0.08381,-0.62767,-5.80371,-7.87993,0.00537,-0.01845,-0.02344,-0.07949,0.63331,-0.14647
-0.05576,0.00414,0.01520,-0.62808,-5.80439,-7.87940,0.00857,-0.01969,-0.01702,-0.07954,0.63339,-0.14671
0.00726,-0.00280,-0.00152,-0.62856,-5.80509,-7.87885,0.00758,-0.01360,-0.01145,-0.07961,0.63348,-0.14688
-0.00940,-0.03799,-0.02030,-0.62896,-5.80536,-7.87862,-0.00200,-0.01293,-0.01119,-0.07966,0.63352,-0.14701
-0.05871,-0.03799,-0.03669,-0.62947,-5.80521,-7.87869,-0.00316,-0.01618,-0.01270,-0.07973,0.63350,-0.14716
-0.06154,-0.03248,-0.05322,-0.62963,-5.80488,-7.87891,-0.00678,0.00835,-0.00569,-0.07974,0.63346,-0.14728
0.07151,-0.12971,0.00682,-0.62666,-5.80373,-7.88000,-0.02602,0.05514,-0.00933,-0.07936,0.63331,-0.14737
0.03638,-0.08942,0.08945,-0.62131,-5.80121,-7.88228,-0.03691,0.06254,-0.00941,-0.07866,0.63299,-0.14751
0.02335,-0.07015,0.11462,-0.61741,-5.79834,-7.88470,-0.03487,0.02399,-0.00516,-0.07815,0.63263,-0.14763
0.12417,-0.03703,0.02880,-0.61648,-5.79630,-7.88627,-0.01637,-0.00422,-0.00018,-0.07801,0.63237,-0.14771
0.15693,-0.03129,-0.02875,-0.61706,-5.79575,-7.88663,0.00103,0.00193,0.01126,-0.07808,0.63230,-0.14765
0.18265,-0.03615,-0.03594,-0.61750,-5.79612,-7.88632,0.01020,0.01190,0.02010,-0.07814,0.63235,-0.14743
0.14103,-0.02899,0.02496,-0.61822,-5.79685,-7.88573,0.00950,0.00254,0.02562,-0.07824,0.63244,-0.14713
0.05051,-0.00011,0.15013,-0.62018,-5.79716,-7.88535,0.00097,-0.01371,0.02571,-0.07849,0.63248,-0.14680
-0.01454,0.00677,0.20978,-0.62277,-5.79655,-7.88559,-0.01374,-0.01210,0.02442,-0.07881,0.63240,-0.14649
-0.06648,0.02962,0.20949,-0.62410,-5.79456,-7.88695,-0.03525,0.01149,0.02195,-0.07897,0.63215,-0.14625
-0.06390,0.02008,0.16382,-0.62354,-5.79100,-7.88961,-0.05217,0.03237,0.02451,-0.07887,0.63170,-0.14601
-0.00097,0.01587,0.06242,-0.62257,-5.78695,-7.89266,-0.04700,0.03187,0.03507,-0.07872,0.63119,-0.14570
0.02619,0.01099,-0.00662,-0.62249,-5.78356,-7.89514,-0.03332,0.01644,0.03490,-0.07868,0.63076,-0.14532
-0.03310,0.01520,-0.04963,-0.62396,-5.78104,-7.89688,-0.02954,-0.00010,0.03742,-0.07885,0.63044,-0.14491
-0.05371,0.00685,-0.07308,-0.62655,-5.77927,-7.89796,-0.01510,-0.01239,0.03499,-0.07916,0.63022,-0.14448
-0.11962,0.01739,-0.12847,-0.62946,-5.77858,-7.89824,0.00040,-0.01192,0.02861,-0.07953,0.63013,-0.14408
-0.16545,0.04094,-0.11836,-0.63167,-5.77924,-7.89758,0.01367,-0.00886,0.01645,-0.07981,0.63022,-0.14379
-0.21894,0.06812,-0.09304,-0.63265,-5.78053,-7.89656,0.01655,0.00014,0.00259,-0.07995,0.63038,-0.14366
-0.21507,0.06874,-0.06048,-0.63203,-5.78191,-7.89560,0.01731,0.01272,-0.00549,-0.07988,0.63055,-0.14367
-0.18168,0.07325,-0.02421,-0.63055,-5.78342,-7.89461,0.02054,0.01423,-0.01044,-0.07970,0.63074,-0.14376
-0.13618,0.06370,-0.03438,-0.62862,-5.78525,-7.89342,0.02463,0.01337,-0.01457,-0.07947,0.63097,-0.14390
-0.07127,0.04775,-0.01898,-0.62724,-5.78725,-7.89206,0.02404,0.00183,-0.01161,-0.07931,0.63123,-0.14403
0.03382,0.03405,0.00212,-0.62698,-5.78911,-7.89072,0.02273,-0.00391,0.00394,-0.07929,0.63146,-0.14406
0.14724,0.03497,-0.03105,-0.62847,-5.79093,-7.88927,0.02535,-0.01544,0.02053,-0.07949,0.63169,-0.14389
0.12182,0.02988,-0.01319,-0.63149,-5.79257,-7.88782,0.02085,-0.02527,0.02845,-0.07989,0.63190,-0.14356
0.02407,0.03403,0.04587,-0.63549,-5.79403,-7.88643,0.01862,-0.03377,0.02497,-0.08041,0.63208,-0.14319
-0.09500,0.06007,0.07387,-0.63912,-5.79523,-7.88525,0.01645,-0.02372,0.01668,-0.08088,0.63223,-0.14292
-0.20126,0.07908,0.09124,-0.64105,-5.79643,-7.88421,0.01641,-0.00817,0.00054,-0.08113,0.63239,-0.14279
-0.24909,0.08318,0.10094,-0.64096,-5.79769,-7.88329,0.01454,0.00134,-0.01295,-0.08113,0.63255,-0.14284
-0.22826,0.06298,0.12411,-0.63919,-5.79874,-7.88267,0.00925,0.00859,-0.02581,-0.08091,0.63268,-0.14310
-0.14786,0.02694,0.09941,-0.63639,-5.79966,-7.88222,0.00848,0.02156,-0.02695,-0.08056,0.63279,-0.14343
-0.01941,0.02317,0.08810,-0.63331,-5.80053,-7.88183,0.00943,0.02206,-0.01905,-0.08018,0.63290,-0.14372
0.06972,-0.00034,0.10860,-0.63131,-5.80156,-7.88123,0.01023,0.00819,-0.00929,-0.07993,0.63303,-0.14387
0.11184,-0.00345,0.12469,-0.63153,-5.80204,-7.88086,-0.00024,-0.01158,0.00961,-0.07996,0.63310,-0.14386
0.10882,-0.00734,0.15088,-0.63330,-5.80144,-7.88115,-0.01207,-0.01194,0.01521,-0.08018,0.63302,-0.14372
0.01042,-0.00990,0.14483,-0.63485,-5.79993,-7.88214,-0.02135,-0.00442,0.01255,-0.08037,0.63283,-0.14355
-0.07910,-0.00162,0.12293,-0.63557,-5.79789,-7.88358,-0.02972,0.00374,0.00820,-0.08045,0.63257,-0.14344
-0.12887,0.03707,0.09242,-0.63563,-5.79542,-7.88540,-0.03402,0.00263,-0.00162,-0.08043,0.63226,-0.14342
-0.14471,0.04827,0.04484,-0.63520,-5.79301,-7.88720,-0.02521,0.00134,-0.01188,-0.08036,0.63195,-0.14353
-0.10497,0.04619,0.02298,-0.63409,-5.79152,-7.88838,-0.01189,0.00528,-0.01697,-0.08021,0.63177,-0.14373
-0.06480,0.02792,-0.00880,-0.63206,-5.79122,-7.88877,-0.00066,0.01379,-0.02198,-0.07995,0.63173,-0.14400
-0.03650,0.02170,-0.01166,-0.62984,-5.79128,-7.88890,-0.00265,0.00943,-0.02308,-0.07967,0.63174,-0.14428
0.02565,0.01538,0.02047,-0.62824,-5.79109,-7.88917,-0.00573,0.00365,-0.01393,-0.07947,0.63171,-0.14451
0.03555,0.00429,0.02344,-0.62722,-5.79063,-7.88959,-0.01038,-0.00233,-0.01660,-0.07933,0.63165,-0.14471
0.01183,0.00387,0.01868,-0.62684,-5.78961,-7.89037,-0.02047,-0.00716,-0.01113,-0.07928,0.63152,-0.14488
-0.01893,-0.00316,0.02614,-0.62675,-5.78782,-7.89169,-0.02712,-0.00142,-0.00776,-0.07925,0.63130,-0.14501
-0.01850,0.01649,-0.01539,-0.62644,-5.78592,-7.89311,-0.02359,0.00382,-0.00293,-0.07920,0.63106,-0.14509
-0.04034,0.02660,-0.06884,-0.62615,-5.78436,-7.89427,-0.01567,0.00204,0.00276,-0.07915,0.63086,-0.14511
-0.09200,0.04430,-0.10455,-0.62626,-5.78365,-7.89478,-0.00347,-0.00884,-0.00568,-0.07916,0.63077,-0.14515
-0.16783,0.05439,-0.11448,-0.62689,-5.78387,-7.89457,0.00855,-0.02195,-0.01664,-0.07924,0.63080,-0.14528
-0.25153,0.11145,-0.11678,-0.62744,-5.78511,-7.89362,0.01659,-0.02544,-0.03315,-0.07932,0.63096,-0.14556
-0.28883,0.11885,-0.08720,-0.62636,-5.78712,-7.89223,0.02547,-0.00911,-0.04901,-0.07920,0.63121,-0.14606
-0.27676,0.11853,-0.06736,-0.62316,-5.78980,-7.89052,0.03374,0.00982,-0.06236,-0.07881,0.63155,-0.14672
-0.23379,0.12571,-0.04889,-0.61735,-5.79339,-7.88834,0.04424,0.02857,-0.08922,-0.07810,0.63200,-0.14758
2.15676,-0.14035,0.08892,-0.62373,-5.79293,-7.88818,-0.01077,-0.09809,0.45997,-0.07891,0.63194,-0.14499
4.62901,-2.17994,0.38323,-0.65733,-5.79455,-7.88426,0.08090,-0.12950,0.17179,-0.08318,0.63215,-0.14114
-2.12552,0.11007,0.44418,-0.66851,-5.79585,-7.88236,-0.02922,0.02697,0.17685,-0.08461,0.63231,-0.13877
-0.45663,0.50518,1.54535,-0.67014,-5.78814,-7.88789,-0.14051,0.05205,-0.04434,-0.08475,0.63134,-0.13810
-2.26830,0.34030,0.58605,-0.65906,-5.77753,-7.89659,-0.13165,0.07127,-0.12946,-0.08327,0.63000,-0.13940
-1.27766,0.50630,-0.15166,-0.64862,-5.77011,-7.90288,-0.06958,0.00223,-0.12612,-0.08189,0.62906,-0.14117
-0.07547,0.45955,-0.58417,-0.64189,-5.76929,-7.90402,0.03006,0.03007,-0.07176,-0.08103,0.62896,-0.14242
0.35317,0.04412,-0.92780,-0.63628,-5.77390,-7.90112,0.06933,0.05024,-0.00160,-0.08036,0.62954,-0.14281
0.07939,0.13194,-0.51569,-0.63380,-5.77866,-7.89783,0.04903,0.03249,0.02332,-0.08008,0.63014,-0.14257
-0.45842,0.30316,-0.08332,-0.63304,-5.78050,-7.89655,-0.00325,0.01255,0.00539,-0.08000,0.63037,-0.14235
-0.81257,0.21800,0.05023,-0.63218,-5.77824,-7.89827,-0.05245,-0.00313,-0.01745,-0.07987,0.63009,-0.14247
-0.63487,0.10705,0.02460,-0.63181,-5.77322,-7.90197,-0.06875,-0.01689,-0.02222,-0.07979,0.62946,-0.14279
-0.27346,-0.02579,-0.18305,-0.63245,-5.76877,-7.90517,-0.04192,-0.02797,-0.01467,-0.07983,0.62889,-0.14309
0.00318,-0.13362,-0.34443,-0.63420,-5.76704,-7.90629,-0.00268,-0.03464,-0.00633,-0.08004,0.62868,-0.14324
0.14632,-0.14867,-0.29908,-0.63668,-5.76860,-7.90495,0.03538,-0.03310,-0.00906,-0.08037,0.62887,-0.14329
0.08973,-0.12327,-0.15697,-0.63815,-5.77260,-7.90191,0.06006,-0.02682,-0.02646,-0.08058,0.62938,-0.14345
0.03190,-0.06245,0.01808,-0.63778,-5.77821,-7.89784,0.07438,-0.01807,-0.04912,-0.08058,0.63009,-0.14386
0.10630,-0.08127,0.16369,-0.63542,-5.78438,-7.89352,0.07230,-0.00476,-0.06446,-0.08033,0.63086,-0.14450
0.26997,-0.10311,0.24118,-0.63135,-5.79037,-7.88945,0.06576,0.01286,-0.06145,-0.07985,0.63162,-0.14522
0.45433,-0.12973,0.29205,-0.62701,-5.79532,-7.88616,0.04886,0.01822,-0.04142,-0.07934,0.63225,-0.14580
0.53440,-0.13761,0.34838,-0.62388,-5.79821,-7.88428,0.02045,0.01439,-0.01275,-0.07897,0.63261,-0.14611
0.47668,-0.09827,0.42724,-0.62317,-5.79850,-7.88413,-0.01574,0.00692,0.01544,-0.07888,0.63265,-0.14607
0.30249,-0.03088,0.46227,-0.62436,-5.79571,-7.88609,-0.04951,-0.00242,0.03039,-0.07901,0.63229,-0.14581
0.04283,0.01839,0.38293,-0.62671,-5.79081,-7.88950,-0.06854,-0.01164,0.03009,-0.07927,0.63168,-0.14549
-0.16123,0.06965,0.21296,-0.62915,-5.78521,-7.89341,-0.06883,-0.00875,0.02433,-0.07954,0.63097,-0.14522
-0.25276,0.08436,0.01890,-0.63070,-5.78031,-7.89687,-0.05190,-0.00431,0.01432,-0.07970,0.63035,-0.14505
